image_path,readable,width,height,channels,aspect_ratio,dtype,min_pixel,max_pixel,median_pixel,p01_pixel,p99_pixel,mean_pixel,std_pixel,pixel_entropy,unique_pixel_ratio,unique_pixel_count,dark_pixel_ratio,bright_pixel_ratio,edge_density,noise_estimate,background_ratio,border_dark_ratio,blur_score,contrast,clip_low_percent,clip_high_percent,nonzero_ratio,blank,quality_status,quality_flags,error,sha256,phash,dhash,image_id
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000975_000.png,True,1024,1024,1,1.0,uint8,0,253,172.0,22.0,241.0,154.04861450195312,65.10786527290577,7.4347587243419495,0.91796875,235,0.00249481201171875,0.0,0.022449493408203125,0.0,0.00249481201171875,0.013359375,74.45662966730015,65.10786527290577,0.249481201171875,0.0,0.9975051879882812,False,VALID,,,ec086be2c31f009bc410923a6129a943510d28bed81c493e1f61cb566421d8f6,95289696f8ede1a1,b8f092929ad0f0f0,00000975_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000975_001.png,True,1024,1024,1,1.0,uint8,7,244,177.0,20.0,238.0,161.435546875,53.42335085574934,7.408494922790823,0.9296875,238,0.0,0.0,0.033214569091796875,1.0,0.0,0.0,46.99129021480621,53.42335085574934,0.0,0.0,1.0,False,VALID,,,654d5092aba72c73b188c5afe329c333b5edfc52847e01dd593ab94cf1afae31,807dc7029d0bff0d,b31733b3b0e4f0f0,00000975_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000976_000.png,True,1024,1024,1,1.0,uint8,0,235,173.0,10.0,224.0,156.3299446105957,56.80368443953038,7.367317138129164,0.8984375,230,0.00249481201171875,0.0,0.037189483642578125,1.0,0.00249481201171875,0.0134765625,63.239923922286835,56.80368443953038,0.249481201171875,0.0,0.9975051879882812,False,VALID,,,e4c83e375a50bc56aa66b55529318a14a2abf8d7337ce29a93d5aa2005a0f871,c16902535b565f5b,f0969692b2f0f0f0,00000976_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000976_002.png,True,1024,1024,1,1.0,uint8,0,249,172.0,12.0,225.0,157.50444412231445,49.23199911667897,7.323702027085924,0.9140625,234,0.003326416015625,0.0,0.032962799072265625,1.0,0.003326416015625,0.0178125,52.41232843598118,49.23199911667897,0.3326416015625,0.0,0.996673583984375,False,VALID,,,8ec2aa06db36453ccb3ac172c73badd81c88fed919b7f3df0cc3bdaaaee614b3,c17956475b14561f,969693b3b2d0f0e0,00000976_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000976_003.png,True,1024,1024,1,1.0,uint8,6,235,178.0,12.0,227.0,164.79867553710938,48.444859449897365,7.302265913767305,0.8984375,230,0.0,0.0,0.024669647216796875,0.0,0.0,0.0,71.3079974665161,48.444859449897365,0.0,0.0,1.0,False,VALID,,,f5a0a25387a0823dc1b7cb79b00032c5f8ad4ecb02b9244750409b92a595453f,dc3c524b4f4d0e1e,b01636363272e0e0,00000976_003
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000976_004.png,True,1024,1024,1,1.0,uint8,6,245,172.0,10.0,238.0,159.15696334838867,57.87009972506233,7.471259378976386,0.9375,240,0.0,0.0,0.03408050537109375,1.0,0.0,0.0,72.90911396486626,57.87009972506233,0.0,0.0,1.0,False,VALID,,,4dbb896aaa0902e2b42f94840cdf027b79ed909d6e2478ec44ef66dcd159dee5,817f06181d4f5d5d,f0969693b2b2f0f0,00000976_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000976_005.png,True,1024,1024,1,1.0,uint8,0,248,114.0,0.0,230.0,111.6590690612793,67.52685524043129,7.547392028779358,0.97265625,249,0.09165573120117188,0.0,0.031681060791015625,1.0,0.09898757934570312,0.41755859375,79.75079013773939,67.52685524043129,9.165573120117188,0.0,0.9010124206542969,False,REVIEW,CLIP_LOW,,ec5317a4dd2f324fc795469c315fb0115d6a69913bfed4ae6fc7ffe35713cd32,c96846431d5d5f39,f2971733b2f0f0f0,00000976_005
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000977_000.png,True,1024,1024,1,1.0,uint8,18,240,179.0,32.0,230.0,167.60988235473633,45.681855562555,7.296746920720062,0.87109375,223,0.0,0.0,0.035984039306640625,1.0,0.0,0.0,51.967359299524105,45.681855562555,0.0,0.0,1.0,False,VALID,,,f627cf32a66926de055f9099fe1a65e5c2413f40add5784fcfab36e9ff07a500,c97bd65a585b1950,b1939393b3b3d0f0,00000977_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000978_000.png,True,1024,1024,1,1.0,uint8,0,240,137.0,0.0,230.0,133.92892837524414,54.89786641797462,7.566803064877582,0.94140625,241,0.015018463134765625,0.0,0.0397186279296875,1.0,0.037441253662109375,0.18326171875,370.71545904489176,54.89786641797462,1.5018463134765625,0.0,0.9625587463378906,False,VALID,,,cd5b554a6487c81f59a6c3ae892ce395253e5b9dfd9b0f59c0b6a4c7aed48fc0,c87d420f5c492d3f,f2f09292b2f2f0f0,00000978_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000979_002.png,True,1024,1024,1,1.0,uint8,0,255,113.0,0.0,231.0,109.92842864990234,70.56180507100333,7.4396528725136015,1.0,256,0.11646270751953125,0.00017547607421875,0.029754638671875,1.0,0.12195205688476562,0.46744140625,74.55678610851464,70.56180507100333,11.646270751953125,0.017547607421875,0.8780479431152344,False,REVIEW,CLIP_LOW,,4c917669e2b8eef850caa478e5c32d55d953e4f26205576dc31ff7065eafd4c0,dc3d42431b0e6d3d,f116363232b2e0f0,00000979_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000979_003.png,True,1024,1024,1,1.0,uint8,0,255,115.0,0.0,233.0,117.92338943481445,73.34787365614423,7.487818630961339,1.0,256,0.09785842895507812,1.52587890625e-05,0.032161712646484375,1.0,0.10461044311523438,0.33619140625,84.40186162287137,73.34787365614423,9.785842895507812,0.00152587890625,0.8953895568847656,False,REVIEW,CLIP_LOW,,5534bcb7d35f2f2d36351ccbd2ef03547b25dc38270bce2a17391fe6ed026081,cd2ec24f4ee40cf4,60e4266672729ce0,00000979_003
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000979_004.png,True,1024,1024,1,1.0,uint8,0,245,126.0,4.0,187.0,109.59663009643555,55.89062023127295,7.148430217954425,0.88671875,227,0.00119781494140625,0.0,0.01448822021484375,0.0,0.040386199951171875,0.10205078125,134.12149434251478,55.89062023127295,0.119781494140625,0.0,0.9596138000488281,False,VALID,,,2fca1f49be7b6a8dff05148d6d0e15c18016fd59586e80163b387074a9569f6d,93601f127a7a7363,18f8cbc9d9f87878,00000979_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000979_005.png,True,1024,1024,1,1.0,uint8,0,242,123.0,3.0,192.0,110.94497680664062,55.636980128655225,7.113826183034446,0.890625,228,0.001194000244140625,0.0,0.01279449462890625,0.0,0.10894393920898438,0.370234375,128.16929981089197,55.636980128655225,0.1194000244140625,0.0,0.8910560607910156,False,VALID,,,0ada878f6ff11e72d30945737bc91884bfc3e810a521b9e89238e8a1634bf3d2,c13b52185b2d3b3d,b990d2d2b2f0f0f0,00000979_005
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000979_007.png,True,1024,1024,1,1.0,uint8,0,255,117.0,0.0,229.0,115.0161247253418,75.05970241445931,7.273928455561883,1.0,256,0.13385391235351562,0.000339508056640625,0.027130126953125,1.0,0.14202880859375,0.4892578125,79.92328332549368,75.05970241445931,13.385391235351562,0.0339508056640625,0.85797119140625,False,REVIEW,CLIP_LOW,,a19c0058bf46652d24c76f6facc26fbb29ca419f2e16f59a0a3c6617e2dad8d3,c16a0f161c5ee96b,71d693b2f2c0f0f0,00000979_007
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000979_008.png,True,1024,1024,1,1.0,uint8,0,244,116.0,0.0,229.0,113.23251342773438,67.91902584221906,7.626467408073681,0.95703125,245,0.012996673583984375,0.0,0.031017303466796875,1.0,0.01668548583984375,0.01314453125,56.06143897281436,67.91902584221906,1.2996673583984375,0.0,0.9833145141601562,False,VALID,,,4e6c021d8b88428babb642680c6258dfc79167e0258bef60482f38d6da869f3f,99691e9fb8a5a1a2,33f092939bd87070,00000979_008
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000979_000.png,True,1024,1024,1,1.0,uint8,0,247,80.0,0.0,227.0,92.3292121887207,78.43271639176409,6.984855089139649,0.96875,248,0.11595916748046875,0.0,0.0348663330078125,1.0,0.26027679443359375,0.61826171875,69.69675543134508,78.43271639176409,11.595916748046875,0.0,0.7397232055664062,False,REVIEW,CLIP_LOW,,29ea77fd5f51637f06e3a94b760d9c7d8e2e413e78eb9199fedea4ff46ccfb51,95690ec619595d79,f0d692d2d8e4f070,00000979_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000979_001.png,True,1024,1024,1,1.0,uint8,0,251,104.0,0.0,229.0,106.52059555053711,71.20709539710998,7.388214381186044,0.984375,252,0.12656402587890625,0.0,0.030162811279296875,1.0,0.13246536254882812,0.5302734375,77.98762765315769,71.20709539710998,12.656402587890625,0.0,0.8675346374511719,False,REVIEW,CLIP_LOW,,14117b908c357ffa40c37df611a861adbcb943264cd09b02e3f465e24b2f8655,d42dc2431d4e4d3f,f13636b2b2b0e0f0,00000979_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000980_000.png,True,1024,1024,1,1.0,uint8,0,237,175.0,19.0,227.0,164.72148513793945,43.946694698376184,7.241968803947794,0.89453125,229,0.0012359619140625,0.0,0.02655029296875,1.0,0.0012359619140625,0.00662109375,47.06183720541594,43.946694698376184,0.12359619140625,0.0,0.9987640380859375,False,VALID,,,a0bc007e545683f8fc1b731254eaca566fadf424a39e6b9c3d1727fdbed87ba8,d92f061b054f1d4f,f3171692b2b2f0c0,00000980_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000980_001.png,True,1024,1024,1,1.0,uint8,12,227,172.0,22.0,220.0,162.94476318359375,40.3740659515188,7.088343025469087,0.84375,216,0.0,0.0,0.013031005859375,1.0,0.0,0.0,30.431665692245588,40.3740659515188,0.0,0.0,1.0,False,VALID,,,ceae6f44b6a3b8982756d628e0846ed1a72fb2505ba4817b015c8410d2895309,912f461b4d4f194f,b2171692b2b2f0f0,00000980_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000980_002.png,True,1024,1024,1,1.0,uint8,0,253,117.0,0.0,232.0,113.60071563720703,66.6865306066827,7.584251263744289,0.9921875,254,0.08081817626953125,0.0,0.027652740478515625,1.0,0.08636856079101562,0.39693359375,91.664418006083,66.6865306066827,8.081817626953125,0.0,0.9136314392089844,False,REVIEW,CLIP_LOW,,92fd867058c471fb39d4e5bec2141f8448b1ee8997a5ac48b1bdc6cbd2ab2228,993ec64b194d5f18,f01616b2b2f0e0f0,00000980_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000980_003.png,True,1024,1024,1,1.0,uint8,0,249,126.0,0.0,233.0,119.13590240478516,67.1944140003166,7.6672756250971545,0.97265625,249,0.07203292846679688,0.0,0.031261444091796875,1.0,0.07806396484375,0.33919921875,73.64669210364809,67.1944140003166,7.2032928466796875,0.0,0.92193603515625,False,REVIEW,CLIP_LOW,,8dd24d8b738a82774aaea793d97f49df9b86d14d30b256219755521c9aaf927c,9178c65a194f5f19,b09793929af0e0f0,00000980_003
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000980_004.png,True,1024,1024,1,1.0,uint8,0,255,75.0,0.0,158.0,71.40634155273438,43.01222722723058,7.173074911711925,0.98046875,251,0.061279296875,0.000579833984375,0.005825042724609375,0.0,0.08477401733398438,0.28244140625,305.37905482476344,43.01222722723058,6.1279296875,0.0579833984375,0.9152259826660156,False,REVIEW,CLIP_LOW,,fb98ce2536f9524513639409522c54023670c6db114c6daaa7062bda0a1509df,813b7b38ed85c646,dbdbf8f0f0e0e0e0,00000980_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000980_005.png,True,1024,1024,1,1.0,uint8,0,255,124.0,1.0,202.0,117.19411849975586,48.66617489930839,7.465244427040827,0.9921875,254,0.013324737548828125,0.000293731689453125,0.01294708251953125,0.0,0.032382965087890625,0.1669921875,433.2406516551127,48.66617489930839,1.3324737548828125,0.0293731689453125,0.9676170349121094,False,VALID,,,e21f474e6d88f4b041e2897bcb72a4b17f82fd1c63cccecffcc7bfd02e52b842,897d861a594d595d,b19793939b9bf0f0,00000980_005
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000981_000.png,True,1024,1024,1,1.0,uint8,0,255,104.0,0.0,231.0,103.07793045043945,67.17671717385987,7.387353324894205,0.98828125,253,0.122222900390625,6.103515625e-05,0.04278564453125,1.0,0.129180908203125,0.4511328125,98.04874579515308,67.17671717385987,12.2222900390625,0.006103515625,0.870819091796875,False,REVIEW,CLIP_LOW,,62f95a3f166f3228e833d41cac124b8d55b3ed058951c8bd4428fcef81618b9b,996916181f5e195f,f093939292b2f0f0,00000981_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000981_001.png,True,1024,1024,1,1.0,uint8,0,252,179.0,1.0,239.0,166.53669357299805,56.77623068777107,7.441949462086793,0.9765625,250,0.02269744873046875,0.0,0.024871826171875,1.0,0.02289581298828125,0.12474609375,409.2980646143987,56.77623068777107,2.269744873046875,0.0,0.9771041870117188,False,VALID,,,1f19535ffc3870a6d8c1bbc16a0fb41fa3b7a4f0116eb21f38158367834e4a24,d87905161ec75a9d,f01333333171f0f0,00000981_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000981_002.png,True,1024,1024,1,1.0,uint8,0,246,144.0,0.0,230.0,135.9490623474121,58.81130979688123,7.544757000117265,0.9609375,246,0.03461456298828125,0.0,0.04485321044921875,1.0,0.034717559814453125,0.194609375,173.46799137047492,58.81130979688123,3.461456298828125,0.0,0.9652824401855469,False,VALID,,,2ef0284be0565f643bc322664715e95f74cfd572e12446e787b1caf207e4b84b,c9e9469116c73ec3,929393b2b2b2f0f0,00000981_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000982_000.png,True,1024,1024,1,1.0,uint8,0,231,163.0,6.0,223.0,155.11977767944336,46.66488316581891,7.222311298146629,0.89453125,229,0.009765625,0.0,0.01190185546875,0.0,0.00989532470703125,0.055625,150.59766729849798,46.66488316581891,0.9765625,0.0,0.9901046752929688,False,VALID,,,c6631811751c9e47d796532137f7f1abb36c05231eac827b811ef789ac33fb3f,943c474b1a4b4f3e,f09696b2b3f2e4e4,00000982_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000984_000.png,True,1024,1024,1,1.0,uint8,0,252,171.0,27.0,223.0,158.23530197143555,51.867579905881755,7.304050694984731,0.8984375,230,0.00249481201171875,0.0,0.023471832275390625,1.0,0.00249481201171875,0.0134765625,59.71970170502027,51.867579905881755,0.249481201171875,0.0,0.9975051879882812,False,VALID,,,3e5c1b339a68fb6fddd254f1c538f46f4d3774354eba9ec1873f2bf82234e9f6,987b05161a5f5a5e,f093131bb9b9f8f8,00000984_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000985_000.png,True,1024,1024,1,1.0,uint8,0,244,173.0,0.0,238.0,159.39398956298828,60.832824383455986,7.283436644700933,0.95703125,245,0.053802490234375,0.0,0.029094696044921875,1.0,0.054111480712890625,0.29931640625,178.04798207967542,60.832824383455986,5.3802490234375,0.0,0.9458885192871094,False,REVIEW,CLIP_LOW,,eaaf44cbf3a5961800a418016803fd7105b58de6cf1be596e447f4cacd24a23c,dd2e421b461a746f,f096363632b232f0,00000985_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000986_000.png,True,1024,1024,1,1.0,uint8,0,239,172.0,13.0,224.0,155.04927444458008,57.54092233163247,7.385475791837034,0.890625,228,0.002471923828125,0.0,0.029918670654296875,1.0,0.002471923828125,0.013359375,58.500005330410204,57.54092233163247,0.2471923828125,0.0,0.997528076171875,False,VALID,,,1b6ea358f2e0748f7ce30d9166c12f75423da19cf8ab8a21765f765bdd080704,d959461e1a2b3db8,f0b213333131c0f0,00000986_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000987_000.png,True,1024,1024,1,1.0,uint8,6,232,173.0,36.0,225.0,165.10773086547852,39.49434266791055,7.1568646713897515,0.88671875,227,0.0,0.0,0.014438629150390625,1.0,0.0,0.0,32.58624195860466,39.49434266791055,0.0,0.0,1.0,False,VALID,,,b2112b1a0388c733da1145bb60e5f818dfb6f37fb07fea29ce9b588bf88e91ff,887f161a4d1f454f,f0f292b3b3b3b1f0,00000987_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000988_000.png,True,1024,1024,1,1.0,uint8,0,238,187.0,84.0,233.0,178.31783294677734,36.802180544609854,7.064963451341309,0.796875,204,0.00083160400390625,0.0,0.0140228271484375,1.0,0.00083160400390625,0.0044921875,39.963184043284855,36.802180544609854,0.083160400390625,0.0,0.9991683959960938,False,VALID,,,21c6f4da934474998f7124ba3c620a653acde1979501897ef0b7f7510f11d8b2,987987169adf3a18,9b93939bb9b8f0f0,00000988_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000988_001.png,True,1024,1024,1,1.0,uint8,0,243,190.0,40.429999999999836,237.0,176.31351470947266,45.79906294584926,7.26813044305794,0.93359375,239,0.0016021728515625,0.0,0.025913238525390625,1.0,0.0016021728515625,0.00859375,49.735207060337416,45.79906294584926,0.16021728515625,0.0,0.9983978271484375,False,VALID,,,6f8f37a8097e0f6cad36e8321c9b1721a6f0bbccfe6cb84bfd4fb9e4033f05de,9979861e1e0f1f19,b99b9393bb31f0f0,00000988_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000989_000.png,True,1024,1024,1,1.0,uint8,0,244,119.0,0.0,235.0,118.10781860351562,66.73964112486219,7.733287312826958,0.95703125,245,0.04952239990234375,0.0,0.029262542724609375,1.0,0.053806304931640625,0.27455078125,88.97960607391724,66.73964112486219,4.952239990234375,0.0,0.9461936950683594,False,VALID,,,b8cb6fa621337e51f00dedfd617f596a06bb42bb71eae4cfab53b96859926548,dd2ec25f0e4a1a4d,f0b633333232f0f0,00000989_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000989_001.png,True,1024,1024,1,1.0,uint8,0,245,110.0,0.0,235.0,112.33482360839844,71.91226386957955,7.646048778514081,0.9609375,246,0.09061050415039062,0.0,0.0347747802734375,1.0,0.09858322143554688,0.416015625,78.09822780726245,71.91226386957955,9.061050415039062,0.0,0.9014167785644531,False,REVIEW,CLIP_LOW,,ea374ec4773048fe3e8c8ef85d69af5d63899ed5bed4b8126f51ce06a0b48c62,d57dd6421e4e0b1c,f096b2b2b2f0e0f0,00000989_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000989_002.png,True,1024,1024,1,1.0,uint8,0,244,100.0,0.0,233.0,102.88187789916992,66.90467735980599,7.526867792498935,0.95703125,245,0.09894180297851562,0.0,0.030498504638671875,1.0,0.106170654296875,0.4071875,69.78466179728275,66.90467735980599,9.894180297851562,0.0,0.893829345703125,False,REVIEW,CLIP_LOW,,7a2adbc0cde7d6e8cc7035dc6b0fcbff23d8218cc2c3d1238c21ce659ca919e0,dc2d865e0c4a796d,b09692b2b2b0f0f0,00000989_002
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000990_000.png,True,1024,1024,1,1.0,uint8,3,235,168.0,34.0,230.0,164.64593124389648,39.05300467602798,7.145003802982892,0.91015625,233,0.0,0.0,0.014751434326171875,0.0,0.002288818359375,0.02134765625,54.98251285029983,39.05300467602798,0.0,0.0,0.997711181640625,False,VALID,,,41053ff4388edf0955d30399c815d0a32b49031dae3cc2333088d68dce295758,cd7f825b4d4d085a,f034363232b2f0f0,00000990_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000991_000.png,True,1024,1024,1,1.0,uint8,0,249,125.0,0.0,235.0,120.10981750488281,65.93494661490777,7.806125536614278,0.9765625,250,0.013134002685546875,0.0,0.033367156982421875,1.0,0.021266937255859375,0.11384765625,92.67817522812402,65.93494661490777,1.3134002685546875,0.0,0.9787330627441406,False,VALID,,,9aa19a8fb597f59ad3c7cdbe5b8b804c9395eaa80134d5fbe28e708bfa0cae6b,9979871e9f421ae8,f092133333b1f0e8,00000991_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000992_000.png,True,1024,1024,1,1.0,uint8,8,226,161.0,19.0,217.0,150.61672973632812,49.87326330044048,7.3082646309951524,0.85546875,219,0.0,0.0,0.018321990966796875,1.0,0.0,0.0,48.73711276234826,49.87326330044048,0.0,0.0,1.0,False,VALID,,,e0c0cae6e9f40a7da594aec83ede19b60ed95ff4125fc5b726eddbd3e3b46210,887e471a1b0f3b0f,f19633b3b2b2f0f0,00000992_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000992_001.png,True,1024,1024,1,1.0,uint8,0,229,163.0,14.0,216.0,153.38365936279297,46.1383722803467,7.269005809389783,0.875,224,0.0016632080078125,0.0,0.019779205322265625,1.0,0.0016632080078125,0.008984375,50.719514878685004,46.1383722803467,0.16632080078125,0.0,0.9983367919921875,False,VALID,,,95e76e0a0cf05e776801151ca330000cdd05b9c21d77fc815a95ba823e614aa2,d42e02534b474f5f,f0b6363232b2f0f0,00000992_001
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000993_000.png,True,1024,1024,1,1.0,uint8,0,255,76.0,0.0,215.0,83.35540008544922,63.38658366670349,7.322486214642776,1.0,256,0.051311492919921875,0.000701904296875,0.037746429443359375,1.0,0.1916351318359375,0.480546875,96.55719339702046,63.38658366670349,5.1311492919921875,0.0701904296875,0.8083648681640625,False,REVIEW,CLIP_LOW,,789c145f57d234df8193a069c8397875cd1364205e86bcdbdceb765c3bf98a70,99748e392d2c2b6d,32d4d6d2d2d2f0f0,00000993_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000994_000.png,True,1024,1024,1,1.0,uint8,9,247,174.0,15.0,242.0,156.0764617919922,65.11634213818868,7.524242412850677,0.93359375,239,0.0,0.0,0.037120819091796875,1.0,0.0,0.0,68.7611877580639,65.11634213818868,0.0,0.0,1.0,False,VALID,,,477c8f7cdcf3545fbbd5486ff7825e1bac76fdfc47f74264198ec81ce8c03821,912f061c5f4f194f,f096969292b2f0d0,00000994_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000996_003.png,True,1024,1024,1,1.0,uint8,0,254,105.0,0.0,213.0,103.87680435180664,61.61603424889916,7.5356815828292145,0.99609375,255,0.014957427978515625,2.6702880859375e-05,0.030902862548828125,1.0,0.022037506103515625,0.1095703125,58.47287368004618,61.61603424889916,1.4957427978515625,0.0026702880859375,0.9779624938964844,False,VALID,,,52bf17b06d53e7a87f0eeaaed4a9cfe0c5ffad69f0e51e1086731c68145b0de0,99e81618195e7ba7,f09697929292f0f8,00000996_003
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000996_004.png,True,1024,1024,1,1.0,uint8,3,241,172.0,14.0,230.0,160.30230331420898,55.69670138117312,7.423520192623234,0.93359375,239,0.0,0.0,0.023990631103515625,1.0,0.00042724609375,0.0030078125,238.20191630511545,55.69670138117312,0.0,0.0,0.99957275390625,False,VALID,,,60bfeb8c1100b23b43ebd3e4f01adcd7693ae6df77de17d6f6088e5ed9215b34,81fb5618175e134f,d093939392b2f0d4,00000996_004
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000996_005.png,True,1024,1024,1,1.0,uint8,0,255,121.0,0.0,231.0,117.0304069519043,68.82878776866654,7.679779973015249,1.0,256,0.044036865234375,0.0015106201171875,0.033771514892578125,1.0,0.10702133178710938,0.39572265625,119.33389831763634,68.82878776866654,4.4036865234375,0.15106201171875,0.8929786682128906,False,VALID,,,6807c5c3cd00b30a469569ffedb24da27d0eb03b5f09865918863fbd86b564f3,8168561a190f7bbf,f097939392b2f0f8,00000996_005
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000996_000.png,True,1024,1024,1,1.0,uint8,0,252,116.0,0.0,227.0,111.63337707519531,66.08493780033298,7.664289158183087,0.98828125,253,0.02892303466796875,0.0,0.03131103515625,1.0,0.1028594970703125,0.40763671875,72.9217204463057,66.08493780033298,2.892303466796875,0.0,0.8971405029296875,False,VALID,,,a187f92e2c55dd767b316cdcaf201dcfdab2b29c722030e9f8983bd90df1782b,d93d461d184c79d6,f0979792b2b2f0f0,00000996_000
C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\Chest_XRay_Dataset\xray_images\00000996_001.png,True,1024,1024,1,1.0,uint8,0,229,128.0,0.0,211.0,121.3375244140625,59.39898126158356,7.459480062061594,0.8984375,230,0.054523468017578125,0.0,0.0325164794921875,1.0,0.06299972534179688,0.3392578125,224.884778468273,59.39898126158356,5.4523468017578125,0.0,0.9370002746582031,False,REVIEW,CLIP_LOW,,fb4fb9e552bc7101a43dc27a3e9e3876199fd6b08d673747cb773a8c89579544,81e8c65a575e5b15,929692929292f0f8,00000996_001
